"","b_sal_code","ward16","pop96","pop01","pop11","House","Traditional","Flat","Cluster.house","Townhouse","Semi","House.in.backyard","BYS","Informal.dwelling.not.BYS","Flatlet","Caravan","Other","Unspecified","Not.applicable","pop_1996","pop_1997","pop_1998","pop_1999","pop_2000","pop_2001","pop_2002","pop_2003","pop_2004","pop_2005","pop_2006","pop_2007","pop_2008","pop_2009","pop_2010","pop_2011","pop_2012","pop_2013","pop_2014","pop_2015","pop_2016","pop_2017","pop_2018","pop_2019","pop_2020","pop_2021","pop_2022","pop_2023","pop_2024","pop_2025","pop_2026","pop_2027","pop_2028","pop_2029","pop_2030"
"769",5990656,59500028,892.017095786495,424.13,432,81,3,108,0,9,6,3,0,0,0,0,0,0,0,892.017095786501,773.275831520588,667.116489808982,573.539070651683,492.54357404869,424.130000000004,368.298348505624,325.048619565551,294.380813179784,276.294929348324,270.79096807117,277.868929348323,297.528813179782,329.770619565548,374.594348505621,432,632.63219224392,749.848644758721,889.102721676307,1049.78374844272,1230.18264292328,1314.99710163357,1323.22680779851,1324.8326459585,1319.62116601316,1310.55450422657,1297.8382213078,1283.72197703873,1267.05450587478,1248.29934744548,1228.71918372711,1208.80475528834,1187.86306559482,1165.9832157141,1143.22025026519
"770",5990657,59500034,20.9840842770402,32.0812,435,0,0,0,0,0,0,0,273,3,0,0,0,0,0,20.9840842770396,13.0508522601892,10.1939478240599,12.4133709686517,19.7091216939646,32.0811999999985,49.5296058867536,72.0543393542297,99.6554004024268,132.332789031345,170.086505240984,212.916549031345,260.822920402426,313.805619354229,371.864645886752,434.999999999997,29.3268484576848,29.8506482671151,30.4394162481141,31.02333176663,31.5360297744006,31.9057309897109,32.1054080769811,32.1443704749074,32.0179245101309,31.7979403964182,31.4894056464242,31.146903680698,30.7425013815785,30.2874455956979,29.8123727338972,29.3291896182903,28.8210820969876,28.2902120262304,27.7379149517817
"771",5990658,59500050,73.5384336053074,72.2042,435,0,6,114,0,0,0,0,0,0,0,0,0,0,0,73.5384336053069,63.5258730919622,58.3861694747591,58.1193227536974,62.7253329287773,72.2041999999988,86.5559239673617,105.780504830866,129.877942590512,158.8482372463,192.691388798229,231.407397246299,274.996262590512,323.457984830865,376.79256396736,434.999999999997,250.663583027214,255.140625189116,260.172965841126,265.163831336529,269.545983746261,272.705908393907,274.4125961826,274.745617109879,273.664853227734,271.784596430558,269.147476181053,266.220030020356,262.763506915667,258.874036353199,254.813475058664,250.683593486458,246.340677061716,241.803203686426,237.082588589426
"772",5990659,59500092,323.255141978045,166.212,435,84,3,6,3,0,3,0,0,12,0,0,0,0,0,323.255141978047,276.303199343608,237.122913828585,205.714285432975,182.07731415678,166.212,158.118342962635,157.796343044683,165.246000246147,180.467314567025,203.460286007317,234.224914567024,272.761200246146,319.069143044682,373.148742962633,434.999999999998,635.953391967065,746.590956789084,794.14092669112,809.374832860798,822.750729024011,832.395949002353,837.605370425919,838.621869380533,835.322991543145,829.583775439353,821.534341433147,812.598728928679,802.048184399146,790.176129411304,777.78184432906,765.175968971206,751.91983506453,738.069843773393,723.660838458165
"773",5990660,59500026,272.61660791039,226.965,435,162,3,15,0,0,0,3,0,0,0,0,0,0,0,272.61660791039,255.503933906425,242.382436113403,233.252114531325,228.11296916019,226.965,229.808207050753,236.64259031245,247.46814978509,262.284885468674,281.092797363202,303.891885468674,330.68214978509,361.463590312449,396.236207050752,434.999999999998,101.916390755211,103.736694976867,105.782775983568,107.811993757819,109.593717101694,110.878499323576,111.572415278454,111.707817041025,111.268393201325,110.503906457192,109.431689366177,108.241429723251,106.83605461795,105.254648986992,103.603680200137,101.924526734753,100.158756206717,98.3138814787151,96.3945438269487
"774",5990661,59500034,314.703696711259,324.912,435,114,0,0,0,0,6,3,0,0,0,0,0,0,0,314.703696711259,314.354120211073,315.200162289854,317.241822947602,320.479102184318,324.911999999999,330.540516394648,337.364651368264,345.384404920847,354.599777052396,365.010767762913,376.617377052396,389.419604920847,403.417451368264,418.610916394648,434.999999999999,570.371991505803,604.649984386484,642.70579725726,683.259757170895,724.863206245046,765.667267302241,804.617195616926,841.444777779453,875.48993394761,908.206974950328,939.3689678996,970.291511961042,999.878714567731,1028.19522834619,1056.03981266248,1083.69061531552,1075.11292138344,1055.30987336719,1034.70753376093
"775",5990662,59500004,13.4926706295081,110.971,435,138,0,6,0,0,0,0,3,0,0,0,0,0,0,13.4926706295064,29.5464074033644,47.3211087273425,66.8167746014408,88.0334050256594,110.970999999998,135.629559524457,162.009083599036,190.109572223736,219.931025398555,251.473443123495,284.736825398555,319.721172223736,356.426483599036,394.852759524457,434.999999999998,538.321568690583,547.936401170766,558.743784841177,569.462097051362,578.873145640706,585.659355159939,589.324613737109,590.039804774491,587.718771533866,583.680758606847,578.017316425121,571.730374419219,564.307194244978,555.954222228553,547.233818173684,538.36454287008,529.037756927642,519.293143227564,509.155216953983
"776",5990663,59500047,244.343342074499,315.268,435,96,0,0,0,0,0,0,3,6,0,0,3,0,0,244.343342074498,259.118068748958,273.597897878738,287.782829463839,301.672863504259,315.267999999999,328.568238951059,341.573580357439,354.284024219139,366.699570536159,378.820219308499,390.645970536159,402.176824219139,413.412780357439,424.353838951059,434.999999999999,219.528652670508,223.449601305655,227.85687479059,232.227824749231,236.065669890864,238.833100213451,240.327800266232,240.61945665522,239.672934483803,238.026224433728,235.716660960996,233.152832966271,230.125644688927,226.719285369124,223.163086501662,219.546177630074,215.742694970685,211.768821284784,207.634553915327
"777",5990664,59500061,515.124278049803,483.926,435,114,0,0,0,0,0,0,0,0,0,0,0,0,0,515.124278049803,508.52540761052,502.106144585898,495.866488975937,489.806440780638,483.926,478.225166634024,472.703940682709,467.362322146056,462.200311024063,457.217907316733,452.415111024063,447.791922146055,443.348340682709,439.084366634024,435,373.26578734384,379.932598084164,387.426309667513,394.858260157372,401.383769566139,406.089246713263,408.630693514203,409.126598492187,407.517221587374,404.71731134381,400.790347744375,396.431056766074,391.283911725846,385.492060056302,379.445435371703,373.295585129919,366.828502440552,360.071702942496,353.042185173505
"778",5990665,59500079,0,381.941,438,12,0,0,0,0,0,0,9,171,0,0,0,0,0,-4.80326889373828e-12,95.2634799999955,181.089319999996,257.477519999996,324.428079999996,381.940999999997,430.016279999997,468.653919999997,497.853919999998,517.616279999998,527.940999999998,528.828079999999,520.277519999999,502.289319999999,474.86348,438,493.640348811412,430.957477587499,354.202641343086,261.525021593972,151.941106481509,25.5413416988409,0,0,0,0,0,0,0,0,0,0,0,0,0
"779",5990666,59500106,559.424075978028,415.591,438,108,0,0,0,0,0,0,6,0,0,0,0,0,0,559.42407597803,522.388790063596,489.487839508576,460.72122431297,436.088944476779,415.591000000001,399.227390882638,386.998117124688,378.903178726153,374.942575687032,375.116308007324,379.424375687031,387.866778726152,400.443517124687,417.154590882637,438,583.472392263412,631.240140237964,687.181669741165,750.200872961565,818.862355849396,891.05357381792,965.317361198395,1040.97035893605,1116.75245025268,1194.05710649935,1272.21866113268,1352.68605347502,1433.66554959127,1514.90890011357,1597.30092231141,1681.05704150514,1764.79918753833,1848.10495362142,1930.50479096059
"780",5990667,59500097,318.47853335766,486.815,438,135,0,0,0,0,0,0,0,0,0,0,0,0,0,318.478533357658,362.425504907051,401.232637345982,434.89993067445,463.427384892456,486.814999999999,505.06277599708,518.170712883698,526.138810659854,528.967069325548,526.65548888078,519.204069325549,506.612810659855,488.881712883699,466.010775997081,438.000000000001,510.213334225935,470.208524010264,422.673183027816,366.02964804594,299.291554656972,222.112609869408,135.218900835457,39.8922731697112,0,0,0,0,0,0,0,0,0,0,0
"781",5990668,59500031,313.691517693292,239.635,438,18,0,96,3,3,3,0,0,0,0,0,0,0,0,313.691517693293,289.640799877659,270.209789200512,255.398485661854,245.206889261683,239.635,238.682817876805,242.350342892097,250.637575045878,263.544514338146,281.071160768902,303.217514338146,329.983575045877,361.369342892096,397.374817876804,437.999999999998,528.978189150811,538.426141769032,549.045947060018,559.578226859782,568.825932562732,575.494357220905,579.095999729186,579.79877755169,577.518029329821,573.550102183417,567.984957548888,561.807134866309,554.512795135762,546.304801497269,537.735753155349,529.020417448863,519.855511887993,510.280030597917,500.31806326492
"782",5990669,59500025,478.294379679816,439.459,435,27,3,102,9,9,3,6,0,0,0,0,0,0,0,478.294379679816,468.57499016093,459.831757433505,452.064681497541,445.27376235304,439.459,434.620394438422,430.757945668306,427.871653689652,425.961518502459,425.027540106728,425.069718502459,426.088053689652,428.082545668306,431.053194438422,435,554.414974557304,571.884423946396,592.157459597881,613.983936238754,636.093816240685,656.99251580379,675.976770422659,693.036133974216,707.828171114623,721.696656018335,729.218952023492,721.287429678572,711.922444385709,701.384446081832,690.382900409392,679.193540751271,667.426991761431,655.133316834539,642.343444000566
"783",5990670,59500063,244.268064625176,169.467,438,117,6,0,18,6,0,0,0,0,0,0,0,0,0,244.268064625177,218.157581586798,197.622233605092,182.662020680056,173.276942811692,169.467,171.232192244978,178.572519546628,191.48798190495,209.978579319943,234.044311791607,263.685179319942,298.901181904949,339.692319546627,386.058592244977,437.999999999998,624.477044814131,716.562399562782,820.516365447351,871.723158547057,886.129436057046,896.51765333665,902.128370538595,903.223173148461,899.67017385652,893.488850461651,884.81934685032,875.195400021612,863.832118599619,851.045527205536,837.696476924792,824.119536999,809.842247355084,794.925353891168,779.40638404562
"784",5990671,59500072,11.7255444428943,9.35565,435,138,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7255444428938,-0.225344815972992,-6.43777888969588,-6.91175777827493,-1.6472814817101,9.35564999999856,26.0970366668511,48.5768785188474,76.7951755559876,110.751927778272,150.4471351857,195.880797778271,247.052915555987,303.963488518846,366.61251666685,434.999999999997,367.309177859676,373.869599026051,381.243725276368,388.557076022359,394.978450756716,399.608837470287,402.109727631344,402.597718912453,401.014024591096,398.258795570609,394.394498814517,390.104773799307,385.03976736916,379.340342596898,373.390210500595,367.338500129966,360.974619736091,354.325645860788,347.408305777594
"785",5990672,59500102,54.5832949840358,52.4477,438,111,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5832949840353,43.7608829214128,38.1361173916978,37.7089983948905,42.4795259309908,52.4476999999988,67.6135206019143,87.9769877367375,113.538101404468,144.296861605107,180.253268338653,221.407321605106,267.759021404468,319.308367736736,376.055360601913,437.999999999997,537.873545904975,547.480376357594,558.278765489389,568.988157291453,578.39137345414,585.171935091756,588.834143225745,589.548739039196,587.229637498577,583.194985242772,577.536256509829,571.254546865835,563.837544697554,555.491524514398,546.778378091294,537.916484318839,528.59746067474,518.86095701377,508.731468117091
"786",5990673,59500024,366.503389547242,454.208,438,108,0,0,3,0,0,0,0,0,0,0,0,0,0,366.503389547241,389.154104195273,409.249922564565,426.790844655117,441.776870466928,454.207999999999,464.08423325433,471.405570229921,476.172010926772,478.383555344882,478.040203484252,475.141955344882,469.688810926772,461.680770229922,451.117833254331,438,532.239921411858,518.364392635363,501.403619415213,479.909535032685,452.751633384747,419.056006268088,378.906330157706,333.012823301666,282.016579385628,227.242919734999,169.257383197682,108.822877489166,46.2019308870533,0,0,0,0,0,0
"787",5990674,59500021,185.340136604615,295.002,438,66,0,33,12,0,0,3,0,0,3,0,0,0,0,185.340136604614,209.307861998111,232.257911034398,254.190283713475,275.104980035342,295.001999999999,313.881343607445,331.743010857681,348.587001750707,364.413316286522,379.221954465127,393.012916286522,405.786201750707,417.541810857681,428.279743607445,437.999999999999,562.959019506953,582.871811774596,603.089419317666,622.190147845427,638.749657723046,651.193149405734,658.850850640706,661.831325891913,659.999998420936,654.841574510077,646.492816387893,636.125811122986,623.230129133066,608.112647830725,591.470451740445,573.613048625548,554.287322278606,533.625069862908,511.745810497638
"788",5990675,59500018,383.089974043396,444.738,441,141,0,3,0,0,0,0,0,0,3,0,0,0,0,383.089974043395,398.807153952402,412.830546502565,425.160151693886,435.795969526364,444.737999999999,451.986243114792,457.540698870742,461.401367267849,463.568248306113,464.041341985534,462.820648306113,459.906167267849,455.297898870742,448.995843114792,441,543.560914091961,538.667089036078,532.185815468892,522.702614379192,509.028013604621,490.098637747446,465.776404857541,436.579300409007,402.886170908087,366.047545256748,326.463836726186,285.005849652117,241.652821930079,196.805662735418,150.925899487623,104.24578765758,56.874350150847,9.041442938127,0
"789",5990676,59500070,813.905979659557,780.078,441,111,0,3,0,3,3,0,0,6,0,0,0,0,0,813.905979659558,814.37830481247,811.231669422971,804.466073491059,794.081517016736,780.078000000001,762.455522440855,741.214084339296,716.353685695326,687.874326508943,655.776006780149,620.058726508944,580.722485695326,537.767284339297,491.193122440855,441.000000000002,487.955386581167,423.000177569102,351.485986300065,272.014602172086,183.966910888911,87.5337532658982,0,0,0,0,0,0,0,0,0,0,0,0,0
"790",5990677,59500018,379.517805700042,427.878,441,117,0,0,24,6,0,3,0,0,0,0,0,0,0,379.517805700042,391.419134922698,402.205818964021,411.877857824013,420.435251502672,427.878,434.206103315995,439.419561450657,443.518374403988,446.502542175986,448.372064766652,449.126942175986,448.767174403988,447.292761450658,444.703703315995,441,549.699970028133,551.907399935656,553.574338735593,553.311878356851,549.884030483222,542.082755197016,529.600660276527,512.809776224328,491.893887225336,468.222344968802,442.075854390807,414.407230430702,384.990672152176,354.160994695081,322.441031291583,290.069512866023,256.988464693203,223.360757179132,189.341537210379
"791",5990678,59500008,236.416364677577,300.169,441,90,0,0,63,18,3,0,0,0,0,0,0,0,0,236.416364677576,248.811538959257,261.384389632339,274.134916696824,287.06312015271,300.168999999999,313.45255623869,326.913788868782,340.552697890277,354.369283303174,368.363545107473,382.535483303174,396.885097890277,411.412388868782,426.11735623869,440.999999999999,574.752155335305,604.5644160235,636.653417384839,669.654646291829,702.094221962439,732.191856642895,759.023036779633,782.465471217288,802.064669141289,819.318111282473,834.151985644087,847.852836945325,859.557305223024,869.441786186099,878.284988410209,886.390596329013,893.207913854493,898.73645472116,902.954476811307
"792",5990679,59500004,261.856647260102,407.206,441,66,0,0,3,12,6,0,0,0,0,21,93,0,0,261.8566472601,297.777309954208,330.272576575251,359.342447123231,384.986921598147,407.205999999999,425.999682328787,441.36796858451,453.31085876717,461.828352876766,466.920450913299,468.587152876767,466.828458767171,461.644368584511,453.034882328787,441,536.288428005212,521.641087636751,502.745502895836,478.07885124379,446.459839025139,407.014130845715,359.876255541331,305.835979367288,245.657203322058,180.718254101058,111.692152792098,39.351636050772,0,0,0,0,0,0,0
"793",5990680,59500064,302.82305848881,425.76,441,9,6,51,54,6,0,0,0,0,3,0,0,0,0,302.823058488808,333.560683671643,361.22319041418,385.810578716418,407.322848578358,425.759999999999,441.122032981342,453.408947522386,462.620743623132,468.75742128358,471.818980503729,471.80542128358,468.716743623133,462.552947522387,453.314032981343,441,67.9392219100036,69.1526680646646,70.5166209139561,71.8693324419741,73.0570599188286,73.9135178823772,74.3760942127991,74.4663553604529,74.1734278584415,73.6638078240975,72.9490494388917,71.4371730524174,1.42914522152902,0,0,0,0,0,0
"794",5990681,59500077,75.5482935904649,8.84903,438,144,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5482935904652,47.2071209475472,26.3666082670416,13.0267555489483,7.1875627932675,8.84902999999908,18.011157169143,34.6739443006994,58.8373913946682,90.5014984510493,129.666265469843,176.331692451049,230.497779394667,292.164526300698,361.331933169141,437.999999999997,658.06558455531,787.4093063887,888.977929409161,906.0310819522,921.004339311836,931.801399879874,937.632934957454,938.770825104591,935.077992396076,928.653394095068,919.642689653013,909.639978502838,897.829478735393,884.539652577084,870.665231150613,856.55395115311,841.714758163236,826.210788821635,810.081047513189
