,sal.code,wd.code16,House,Traditional,Flat,Cluster.house,Townhouse,Semi,House.in.backyard,BYS,Informal.dwelling.not.BYS,Flatlet,Caravan,Other,Unspecified,Not.applicable,areah,x1996,x1997,x1998,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,pred2012,pred2013,pred2014,pred2015,pred2016,pred2017,pred2018,pred2019,pred2020,pred2021,pred2022,pred2023,pred2024,pred2025,pred2026,pred2027,pred2028,pred2029,pred2030
67,5990067,59500066,24,0,3,0,0,0,6,0,0,0,0,0,0,0,221.243,726.2546705,628.5248416,541.4177637,464.1801182,396.1562747,336.8092935,285.5014696,242.0517899,206.5173911,178.8194955,158.8382189,146.5088323,141.7961535,144.7289728,155.4041983,174.006723,254.9529557,303.2948371,364.7688756,439.6081572,527.7929687,628.2439007,739.8726974,861.8090206,992.5502029,1133.014149,1282.331202,1441.823594,1609.483308,1784.845662,1968.962412,2162.170133,2362.799366,2570.436372,2784.367602
68,5990068,59500018,36,0,0,0,0,0,0,0,3,9,0,0,0,0,211.354,388.0975422,516.3152527,622.2699971,707.095519,771.5894737,816.2486616,840.6728081,845.0034915,830.125948,796.5007741,744.0802838,672.5054316,580.9534805,468.4421445,334.0534147,177.0068389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,5990069,59500058,18,0,0,0,0,0,0,6,12,3,0,0,0,0,12.5042,2.574685982,0,0,0,1.829698122,6.895424412,14.01579948,23.17722629,34.39969653,47.73636534,63.2645506,81.08669817,101.2968053,123.9701409,149.1723016,177.0068389,263.6255597,309.8777906,361.7881288,419.0226572,481.0657287,546.6047966,614.6014771,684.4166355,755.0657794,827.5012838,901.2726842,977.4743726,1054.862404,1133.323344,1208.904354,1203.174149,1196.591387,1189.258949,1181.138317
70,5990070,59500103,90,0,0,0,0,0,3,0,0,0,0,0,0,0,201.658,148.8431911,146.0613174,144.1029329,142.9328096,142.5120948,142.8019604,143.6546752,145.0489501,147.1051004,149.9036021,153.482577,157.8738578,163.056402,168.9863245,175.6289705,183.0070707,242.7460338,257.2155113,273.5627889,291.2796632,309.9095954,328.65363,347.0705323,365.0277059,382.2353728,399.3804722,416.3684542,433.7967765,451.16694,468.5114905,486.2264835,504.4492959,522.8420715,541.3942607,560.0328992
71,5990071,59500090,3,0,0,0,0,0,0,0,0,0,0,0,0,0,620.595,12870.4002,9563.785638,6668.784734,4159.070599,2013.226809,214.9559177,0,0,0,0,0,0,0,0,0,186.0071869,2578.071037,5460.720932,8935.099848,13033.50314,17765.84063,23092.20343,28957.31905,35308.88061,42067.76693,49258.76767,56836.30573,60695.22532,60529.76332,60277.61291,59999.04015,59714.64474,59387.93619,59024.02054,58620.98605
72,5990072,59500058,48,0,36,0,0,0,3,0,0,0,0,3,0,0,47.5634,284.7529255,335.6275208,377.6057709,411.1359582,436.5203965,453.9338559,463.0904372,464.0329993,457.2217323,442.9018608,421.0692484,391.5814342,354.0630831,308.0582609,253.1473137,189.0073025,146.3952307,40.56490172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,5990073,59500103,66,0,0,0,0,3,0,0,0,3,0,0,0,0,155.821,101.4950086,146.8380944,185.8555903,218.9166937,246.2908476,268.1555566,284.390824,295.04226,300.4244029,300.7395,296.0376748,286.2803958,271.2632964,250.7100544,224.355539,192.0074185,194.8701999,139.3971856,73.90279318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,5990074,59500063,6,3,0,0,0,0,0,0,69,0,0,0,0,0,9.35162,104.9835031,115.2696536,124.7527175,133.501355,141.5605552,148.9546916,155.5711091,161.4082554,166.6194825,171.3145798,175.5453391,179.3418131,182.659115,185.4163095,187.5379855,189.0073025,241.0415808,244.1408427,246.7807145,248.3036344,248.197793,245.8008427,240.8834388,233.5230971,223.743663,212.1548738,198.8448842,184.2136848,168.1242124,150.7098058,132.1903105,112.6446546,92.03868717,70.44060637,47.91021159
75,5990075,59500103,54,0,0,0,0,0,15,0,0,6,0,0,0,0,256.339,189.368351,188.7467909,188.3223619,188.0834695,188.0035503,188.0469968,188.02833,187.926428,187.9000367,188.0449634,188.3914648,188.9517472,189.6669591,190.4513341,191.233539,192.0074185,244.8039479,248.7691341,253.2120155,257.5327286,261.2673382,263.7596691,264.7597283,264.3102936,262.3624241,259.537672,255.8702244,251.8029833,247.0933536,241.8332421,236.2810503,230.5252717,224.4325372,218.0356837,211.3413791
76,5990076,59500072,24,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6611,82.07694282,223.2317813,343.0366725,442.6809638,523.0479174,584.7350607,627.6113849,651.8520645,658.20524,647.1234901,618.654236,572.5752067,508.2529328,424.884313,321.6917524,198.0076503,67.40422702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,5990077,59500035,45,3,3,6,0,0,0,0,0,0,0,0,0,0,33.4296,28.96099973,18.5864429,11.47318619,7.497471923,6.572140796,8.642497311,13.66943656,21.62747576,32.52570075,46.41059192,63.36193858,83.49484075,106.9245391,133.7514895,164.0675609,198.0076503,299.3538085,356.588011,421.2984221,493.1756421,571.663869,655.2205308,742.5789835,832.9238537,925.0017298,1019.924033,1117.098801,1217.851902,1320.613179,1425.207874,1532.64452,1643.277568,1755.93053,1870.432738,1986.40181
78,5990078,59500001,63,0,0,0,0,0,0,0,0,0,3,0,0,0,104.415,135.7372075,110.8881473,90.63720603,74.75404267,63.05703637,55.41276647,51.69048567,51.83923557,55.87106851,63.81168533,75.71203666,91.66394661,111.7664065,136.1163374,164.813428,198.0076503,299.5400603,358.1430035,425.4921788,501.3687005,585.2892533,675.728026,771.3904336,871.4093246,974.4290944,1081.566647,1192.154311,1307.570561,1426.103055,1547.518771,1672.876172,1802.542043,1935.205421,2070.647001,2208.411731
79,5990079,59500106,51,0,3,0,0,0,3,0,0,0,0,0,0,0,7.83016,134.4527848,139.1103407,143.6790046,148.1821709,152.6273678,157.0098863,161.1915225,165.1610467,169.0667768,173.0116187,177.0435396,181.1944386,185.4266383,189.6704542,193.8640891,198.0076503,256.6575228,265.0149429,273.9598549,282.8631958,291.2084807,298.2327872,303.5981232,307.2922452,309.1985101,309.9985128,309.7025924,308.8243754,307.0539203,304.486297,301.4344063,298.008269,294.0329527,289.544433,284.545101
80,5990080,59500036,69,0,0,0,0,0,3,0,0,0,0,0,0,0,237.362,357.0267481,362.6169414,365.980069,367.1844624,366.239811,363.1127075,357.4646001,349.2728092,338.8369515,326.2992686,311.6453983,294.7965183,275.5373035,253.6149673,228.8136921,201.0077662,215.9669539,174.6081443,127.9296658,75.05090504,15.56339927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,5990081,59500011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.502,60.47412609,144.0369981,215.6451406,275.9879929,325.5797041,364.7700385,393.4639433,411.7602588,420.1258808,418.8598599,408.0236397,387.5255156,357.0190484,316.0466711,264.1630211,201.0077662,160.2315955,50.39007559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,5990082,59500022,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.573758,43.63718709,43.43047647,44.78958713,47.67955281,52.0775434,57.9708377,65.30369851,74.06318055,84.3164286,96.14105427,109.6141354,124.825898,141.8353375,160.6753167,181.3735327,204.0078821,83.72707647,85.554435,87.63852144,89.78028622,91.82324594,93.53737142,94.82843974,95.70243725,96.12984589,96.32628805,96.29605235,96.1985886,95.93634044,95.53669593,95.09517345,94.64442239,94.12660734,93.54982108,92.91103362
83,5990083,59500075,15,0,132,9,0,0,0,0,0,3,0,0,0,0,191.678,301.832589,308.0154673,312.4056926,315.0668002,316.0128431,315.2210201,312.4019164,307.5366121,300.8917563,292.6033033,282.6738966,271.0525251,257.5657659,242.0027818,224.182442,204.0078821,230.3341392,200.7594733,167.2022505,128.8247303,85.1797398,36.1187952,0,0,0,0,0,0,0,0,0,0,0,0,0
84,5990084,59500093,42,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86259,127.4173951,127.8878234,129.1417145,131.1622593,133.9287282,137.418809,141.5006141,146.1569328,151.5148966,157.6705234,164.6808458,172.5980435,181.4162813,191.1002221,201.6199502,213.0082298,286.1208106,306.6624702,329.5398256,354.1574343,379.9555624,405.9319465,431.503384,456.4648413,480.4172416,504.1949366,527.6625719,551.5667409,575.2686832,598.8033395,622.6738541,647.0567348,671.5196203,696.0493648,720.5532577
85,5990085,59500064,15,0,0,0,0,0,0,3,0,0,0,0,0,0,32.412,131.719192,236.7384739,325.8537745,399.9488208,459.6729431,505.4585846,537.1394889,554.8387147,559.172036,550.5104523,528.8978977,494.1698311,445.8292208,383.2432958,305.8040042,213.0082298,132.4390154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,5990086,59500017,9,3,3,0,0,3,3,0,111,0,0,0,0,0,40.1466,1.603707752,90.14111367,166.6355707,231.8058345,286.1970313,330.1887595,363.7359035,386.9464088,400.2750452,404.0307096,398.298985,383.0170037,357.8694529,322.4236804,276.2514849,219.0084617,190.8755212,89.59214267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,5990087,59500002,3,27,0,0,0,0,0,3,3,0,0,0,0,0,389.225,2.846732334,72.75997016,133.613077,185.9641308,230.2385566,266.7345687,295.4111255,316.3509218,329.9235823,336.3903886,335.84,328.248797,313.3887478,290.932994,260.5557928,222.0085776,222.2495324,153.2798681,70.81607917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,5990088,59500058,15,0,0,0,0,0,0,0,3,0,0,0,0,0,2555.52,420.8499075,308.0814262,211.5816269,130.4061596,63.80261347,11.2120341,0,0,0,0,0,0,17.48184346,72.18610414,141.2100545,225.0086935,411.5919336,564.4675687,743.8875789,950.5041098,1184.00221,1441.430966,1719.67194,2016.201119,2327.180974,2654.61243,2996.430716,3355.759342,3727.986702,4112.162423,4510.842941,4924.899212,5350.634268,5787.257283,6233.316503
89,5990089,59500093,3,0,0,0,0,0,0,0,15,0,0,0,0,0,5.57856,1957.570915,1519.212607,1135.008743,801.4723018,515.7400032,275.6091509,79.4320206,0,0,0,0,0,0,0,33.18282541,222.0085776,581.318359,831.8324955,852.0957445,872.9197911,892.7831715,909.4493475,922.0022044,930.4999466,934.6555745,936.5655511,936.2715741,935.3239491,932.7741509,928.8884695,924.5956149,920.2130323,915.1783969,909.5703936,903.3595622
90,5990090,59500026,3,0,39,0,0,0,0,0,0,0,0,0,0,0,53.6549,11.58647524,5.87952219,3.131737283,3.25064541,6.176218008,11.87584543,20.32221603,31.4955992,45.42113778,62.16521971,81.82522785,104.5316941,130.4052837,159.543705,192.0330545,228.0088094,339.8638246,399.8581447,467.2893626,541.7368764,622.5422756,708.0114231,796.7986902,888.071516,980.5462075,1075.452657,1172.200573,1272.209074,1373.856158,1476.989178,1582.675756,1691.292755,1801.640057,1913.55961,2026.677105
91,5990091,59500109,60,0,0,0,0,0,0,0,0,39,0,0,0,0,1012.2,479.6706619,673.0351969,833.4713248,962.6775864,1061.861948,1131.790014,1171.955641,1182.579947,1164.922127,1119.648313,1046.702291,945.5770047,815.099668,653.8629648,460.5444659,234.0090412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,5990092,59500020,48,0,0,0,0,0,0,3,0,0,0,3,0,0,3.72637,67.40309373,179.1919122,274.780428,355.0956195,420.8290794,472.4516234,509.8510536,533.1621033,542.9937592,539.7317456,523.4468031,494.0038846,450.9343393,393.6254691,321.4809921,234.0090412,165.9206165,13.86200916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,5990093,59500025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1972,20.37863057,124.5087134,214.1695185,290.2123957,353.2796707,403.8154658,441.7513039,467.2138271,480.7472447,482.7127531,473.1993359,452.1159173,419.0705526,373.5347731,314.9885333,243.009389,199.5296949,72.98175918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,5990094,59500100,0,27,3,0,0,0,0,0,0,0,0,0,0,0,158.374,233.4876136,183.5761176,141.7361182,107.5302936,80.61085839,60.71983892,47.64286133,41.28781944,41.62212972,48.63507972,62.36967279,82.94197526,110.5088549,145.2438612,187.3295186,237.0091572,374.0742251,463.1814064,566.5287572,684.0614916,815.2609119,958.0375823,1110.479689,1271.207835,1389.27755,1392.116551,1391.679581,1390.271026,1386.480991,1380.705291,1374.324367,1367.81007,1360.326559,1351.99079,1342.758973
95,5990095,59500102,51,0,0,12,12,0,0,0,0,0,0,0,0,0,44.577,5.267349044,0,0,0,0,3.405849221,12.51870943,24.72075871,40.03039267,58.51511267,80.28082136,105.471806,134.2259865,166.6577651,202.8680991,243.009389,364.7921117,431.6661873,506.8723977,589.9810919,680.2876799,775.9395224,875.4467537,977.8740495,1081.785535,1188.517853,1297.40614,1410.011411,1524.530066,1640.783574,1759.951327,1882.449611,2006.939983,2133.241889,2260.93373
96,5990096,59500058,66,6,0,3,3,0,3,0,0,0,0,0,0,0,85.4351,265.3912729,262.0037024,258.9898602,256.3182137,253.9386794,251.7912449,249.6193173,247.3915184,245.312433,243.498544,241.9784648,240.7569401,239.7487241,238.837421,237.9281141,237.0091572,299.7956059,302.2381875,305.1834739,307.8945565,309.8184071,310.193438,308.7571861,305.5957127,300.6887393,294.7803579,287.9288545,280.6473595,272.6739727,264.1235019,255.2873257,246.2637349,236.9127906,227.2751036,217.3633456
97,5990097,59500102,51,0,0,0,0,0,0,0,0,0,0,0,0,0,46.2425,326.8026016,435.7795966,526.7372206,600.6201749,658.0970195,699.5879957,724.7480983,733.6932015,727.19157,705.6664621,669.1188344,617.295608,549.5417732,465.0551856,363.0830196,243.009389,132.2546081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,5990098,59500046,9,0,0,3,0,0,0,0,171,0,0,0,0,0,1.44273,268.6647035,291.5345081,310.6805611,326.2954837,338.4962182,347.3363235,352.5476284,354.1332591,352.424283,347.6107817,339.722718,328.7158755,314.3853515,296.4668695,274.722128,249.0096208,210.533997,215.1289394,190.8653712,136.1764967,73.19233538,1.762850695,0,0,0,0,0,0,0,0,0,0,0,0,0
99,5990099,59500035,156,0,0,0,0,0,0,0,0,0,0,0,0,0,924.218,1306.995572,1005.44075,742.3811674,515.3928157,322.4970984,162.182087,33.34228389,0,0,0,0,0,0,0,97.43493805,246.0095049,544.2556815,830.9258046,1174.308962,1576.721113,2038.462695,2554.789371,3120.00118,3729.079634,4374.34069,5058.957154,5778.606182,6538.98977,7330.907804,8152.150796,9007.521499,9898.6252,10817.899,11763.54149,12732.40128
100,5990100,59500090,57,0,0,0,0,3,0,9,3,0,0,0,0,0,12.251,784.0914032,684.932823,596.7807839,518.8651083,450.5127483,391.1701383,340.1421975,297.2391283,262.563375,236.066829,217.6448498,207.2462779,204.8297806,210.4093625,224.0706237,246.0095049,351.0905274,405.8565751,474.6050307,557.3744485,653.965478,762.9730021,883.1212558,1013.475488,1152.401466,1199.758735,1199.382144,1198.168218,1194.901877,1189.924243,1184.425013,1178.810839,1172.361373,1165.177411,1157.221215
101,5990101,59500009,33,21,0,0,0,0,0,0,3,0,0,0,0,0,167.787,181.4860295,217.8303426,249.0672783,275.4913334,297.307499,314.6409055,327.2979651,335.3049806,338.9977159,338.5865184,334.1233922,325.5780855,312.7498759,295.3669794,273.1747729,246.0095049,271.3701011,226.259967,173.0244923,110.440881,37.84143955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,5990102,59500032,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9.4088,12.23625181,126.3517354,224.5384053,307.7309872,376.6353265,431.7400756,472.9806655,500.4973174,514.8764441,516.50622,505.4794521,481.6918881,444.7140951,393.9693772,328.889869,249.0096208,195.3158398,54.84310125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,5990103,59500103,69,0,0,3,3,3,0,6,3,3,0,0,0,0,161.458,105.1859711,104.747007,105.8065783,108.3285525,112.282742,117.645103,124.3007957,132.2306899,141.5506034,152.3641857,164.752032,178.8005277,194.5431663,211.980394,231.1129413,252.0097367,348.9138814,384.9136471,425.125928,468.9076572,515.5735808,563.744195,612.5076314,661.4345362,709.7937425,758.676448,807.7892696,858.2043536,908.8841857,959.8149186,1011.752659,1064.963713,1118.716571,1172.954161,1227.486173
104,5990104,59500076,3,3,0,0,0,3,0,108,9,0,0,3,0,0,2.36101,118.8871452,131.7912241,143.9732179,155.5135451,166.4670209,176.8656287,186.57809,195.6022844,204.1256222,212.2900116,220.1719376,227.8252396,235.2117583,242.2461094,248.8472146,255.0098526,109.3826092,111.7699044,114.4925936,117.290635,119.9595955,122.1989609,123.8856366,125.0274432,125.5858177,125.8424534,125.802953,125.6756245,125.3330186,124.8109156,124.2341024,123.6452329,122.9687497,122.2152254,121.3807016
105,5990105,59500021,75,0,6,0,0,0,0,0,0,0,0,0,0,0,52.2744,545.5146972,541.2585867,535.2015929,527.3471429,517.6327184,505.9527563,491.7974612,475.1172879,456.3016567,435.5182503,412.7263426,387.8065697,360.4687825,330.3843589,297.281318,261.0100845,281.1783824,229.2274448,171.4572681,106.7995379,34.77992289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,5990106,59500075,15,0,9,0,0,0,6,0,0,0,0,0,0,0,225.735,3017.062456,3012.850264,2984.421308,2932.195878,2856.072754,2755.583665,2627.999793,2473.132258,2292.996207,2088.157449,1857.869685,1600.787021,1314.67969,997.2335204,646.5138401,261.0100845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5990107,59500099,9,66,0,0,0,0,0,0,51,0,0,0,0,0,835.061,273.6079436,273.5126602,273.4192287,273.3210672,273.1866159,272.9683596,272.3994124,271.4511566,270.3535156,269.2413008,268.1509368,267.0894461,265.9606293,264.6306375,262.9874905,261.0100845,328.5052598,329.062072,329.6435098,329.4067994,327.7290252,323.7973209,317.3635843,308.5638513,297.4403174,284.7950564,270.7310169,255.7715133,239.7057841,222.682789,204.9865993,186.7136273,167.7760364,148.2366524,128.1393441
108,5990108,59500058,42,3,24,6,12,3,0,3,15,0,0,3,0,0,106.359,284.7060201,342.2139237,390.4502795,429.9061438,460.9190017,483.6906124,497.9273177,503.6772919,501.4454255,491.5194419,473.9260572,448.5485563,415.0132571,372.8501322,321.6227956,261.0100845,242.1169532,141.5999472,24.82975792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5990109,59500103,84,3,0,0,0,0,0,0,0,3,0,0,0,0,249.634,296.3791921,288.5466908,281.741661,275.8947668,270.9244959,266.7462882,263.0750709,259.8705437,257.3416531,255.6065787,254.6961231,254.6218896,255.3059119,256.6400076,258.5394512,261.0100845,335.3432073,344.1552163,354.5537598,365.7802237,377.2322715,387.9796314,397.6166378,406.1328461,413.3524285,420.1476312,426.4979102,433.0748108,439.4151842,445.6036602,452.0530636,458.9031221,465.8574702,472.9281822,480.0712451
110,5990110,59500099,90,3,12,0,0,0,3,0,0,0,3,3,0,0,80.0547,352.4379471,325.2682837,301.7254473,281.5825249,264.6328684,250.6993793,239.4520522,230.821286,224.9636212,221.9565791,221.8184704,224.5744095,230.1940244,238.6349455,249.8819581,264.0102004,356.9923067,387.3171453,423.234966,464.1919565,509.6279344,558.2951652,609.3747604,662.4779398,716.8654758,773.6020301,832.3499559,894.1712415,957.9490392,1023.605061,1091.889048,1163.054359,1236.266578,1311.408786,1388.21214
111,5990111,59500063,0,0,0,0,0,0,3,9,135,0,0,0,0,0,53.8608,45.40829958,41.22232781,39.81536187,41.10596612,45.03934788,51.58352145,60.67718825,72.29880308,86.51035421,103.4012643,123.0762007,145.667098,171.2786252,199.9854408,231.8532119,267.0103163,388.0937089,447.0911344,513.2847033,586.113836,664.8216121,747.606357,833.1060565,920.5287318,1008.628139,1098.745082,1190.323001,1284.838705,1380.675698,1477.713894,1577.045385,1679.055568,1782.562444,1887.425583,1993.291031
112,5990112,59500005,15,39,0,0,0,0,0,0,0,0,0,0,0,0,19.3809,3.459795458,0,0,0,0.319191182,7.617999208,18.07854014,31.67965966,48.44782973,68.46052336,91.83324639,118.7203557,149.2654578,183.584909,221.7804702,264.0102004,148.076709,151.3085099,154.9943506,158.782199,162.3953045,165.4268454,167.7101826,169.2559033,170.0118029,170.3592235,170.3057497,170.1333788,169.6695761,168.9627791,168.1819183,167.3847361,166.4689469,165.4488634,164.3191268
113,5990113,59500072,36,0,0,0,0,0,3,3,27,0,0,0,0,0,195.325,371.7127155,811.831819,1181.048286,1483.15903,1720.951672,1896.281511,2008.664395,2058.657365,2048.602175,1979.807496,1852.235714,1664.946548,1415.716863,1101.835941,720.7061567,270.0104322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,5990114,59500016,21,0,12,63,15,0,0,0,0,0,0,0,0,0,28.8069,239.6672124,282.4425641,318.7858295,349.0518894,373.4835895,392.2248922,405.0261418,411.9178021,413.3084218,409.4429577,400.3666052,386.0201543,366.1380767,340.3731686,308.4028655,270.0104322,222.2668645,222.3484047,148.2588824,61.9838856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,5990115,59500099,78,3,0,0,0,0,0,0,0,3,0,3,0,0,1305.71,146.7261039,206.5640564,258.1238949,301.8910936,338.2190241,367.3395362,389.0811955,403.5024894,411.030705,411.9416428,406.3064097,394.0785332,374.9871592,348.6637827,314.7552962,273.0105481,283.3817789,211.9126071,127.4187666,28.32825323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,5990116,59500002,0,57,0,0,0,0,0,0,0,0,0,0,0,0,141.938,168.0621472,150.3152543,136.4798311,126.3766086,119.8610196,116.8237622,117.0966405,120.6325157,127.512769,137.814135,151.6117551,169.0094511,190.0829916,214.8885007,243.4862251,276.010664,397.0018393,454.4041489,519.8530853,592.8300151,672.6314274,757.4919641,846.0697919,937.5748607,1030.729565,1126.881616,1225.439051,1245.989171,1242.592464,1237.416164,1231.69745,1225.859205,1219.15233,1211.681644,1203.407902
117,5990117,59500032,9,0,66,3,0,0,3,0,0,0,0,3,0,0,51.4684,452.3323068,381.0561045,319.6380164,267.4859707,224.1078088,189.11933,162.1127338,142.9529063,131.6594536,128.2144517,132.6179674,144.9426298,165.2909076,193.7947,230.6175696,276.010664,419.4167651,506.1385965,608.4509207,726.2851923,859.1473914,1004.926715,1161.718132,1328.157062,1502.061139,1685.015155,1875.879475,2076.733805,2284.794573,2499.582566,2722.720871,2954.759651,3193.502623,3438.515818,3688.970762
118,5990118,59500071,6,0,0,0,0,3,0,33,114,0,0,3,0,0,1.20653,34.23539632,27.53873831,24.26399685,24.30326414,27.58430029,34.06542622,43.69488518,56.44763738,72.36955361,91.54690028,114.0944012,140.1628836,169.8842832,203.361405,240.6853565,282.0108959,176.065919,179.9085895,184.2911215,188.7949427,193.0909912,196.6955489,199.4104786,201.2483689,202.1471473,202.5602368,202.4966555,202.2917033,201.7402334,200.8998389,199.971381,199.0235168,197.9346267,196.7217287,195.3784512
119,5990119,59500008,63,0,0,9,15,0,0,0,0,3,0,0,0,0,34.0996,279.1974233,260.6410804,245.230914,232.7970313,223.1866992,216.2704537,211.7795777,209.6589762,210.0616801,213.0843812,218.7758516,227.1929831,238.3335412,252.1729043,268.704308,288.0111277,393.9235862,431.115547,474.0419036,522.0537191,574.4719249,629.8358823,687.1758633,746.0259361,805.545891,866.9390816,929.8382142,995.4438912,1062.525673,1131.020014,1201.776562,1275.087437,1350.051652,1426.561928,1504.347005
